Name,Latitude,Longitude
O'SHAUGHNESSY BLVD & DEL VALE AVE,37.741082,-122.44597
O'SHAUGHNESSY BLVD & MALTA DR,37.736611,-122.443301
O'SHAUGHNESSY BLVD & MALTA DR,37.736478,-122.443782
O'SHAUGHNESSY BLVD & PORTOLA DR,37.744999,-122.451308
150 OTIS ST,37.77073,-122.42031
OTIS ST & 12TH ST,37.77281,-122.41917
PACIFIC AVE & GRANT AVE,37.796984,-122.406735
PACIFIC AVE & HYDE ST,37.79555,-122.4182
PACIFIC AVE & HYDE ST,37.795381,-122.418395
PACIFIC AVE & JONES ST,37.79596,-122.41491
PACIFIC AVE & JONES ST,37.795791,-122.415105
PACIFIC AVE & KEARNY ST,37.79717,-122.405222
PACIFIC AVE & LARKIN ST,37.795328,-122.419863
PACIFIC AVE & LARKIN ST,37.795149,-122.420035
PACIFIC AVE & LEAVENWORTH ST,37.795755,-122.416549
PACIFIC AVE & LEAVENWORTH ST,37.795586,-122.416744
PACIFIC AVE & MASON ST,37.796378,-122.411619
PACIFIC AVE & MASON ST,37.796209,-122.411814
PACIFIC AVE & MONTGOMERY ST,37.797393,-122.403582
PACIFIC AVE & POLK ST,37.795114,-122.42148
PACIFIC AVE & POLK ST,37.794998,-122.42125
PACIFIC AVE & POWELL ST,37.796556,-122.409991
PACIFIC AVE & POWELL ST,37.796405,-122.410175
PACIFIC AVE & SANSOME ST,37.797544,-122.402367
PACIFIC AVE & STOCKTON ST,37.796788,-122.408329
PACIFIC AVE & TAYLOR ST,37.796165,-122.41327
PACIFIC AVE & TAYLOR ST,37.795995,-122.413465
PACIFIC AVE & VAN NESS AVE,37.794891,-122.423096
PACIFIC AVE & VAN NESS AVE,37.794784,-122.422901
PAGE ST & FRANKLIN ST,37.77419,-122.42096
PAGE ST & GOUGH ST,37.77403,-122.422524
PAGE ST & OCTAVIA ST,37.773811,-122.42417
PALOU AVE & 3RD ST,37.734019,-122.390825
PALOU AVE & 3RD ST,37.73385,-122.390859
PALOU AVE & CRESPI DR,37.727982,-122.380189
PALOU AVE & HAWES ST,37.728679,-122.381425
PALOU AVE & INDUSTRIAL ST,37.739529,-122.400547
PALOU AVE & INGALLS ST,37.72942,-122.38273
PALOU AVE & INGALLS ST,37.729733,-122.383578
PALOU AVE & JENNINGS ST,37.730795,-122.385146
PALOU AVE & JENNINGS ST,37.73082,-122.38542
PALOU AVE & KEITH ST,37.731858,-122.387046
PALOU AVE & KEITH ST,37.732055,-122.387367
PALOU AVE & KEITH ST,37.731849,-122.38731
PALOU AVE & LANE ST,37.732921,-122.38889
PALOU AVE & LANE ST,37.732912,-122.389176
PALOU AVE & NEWHALL ST,37.735029,-122.39292
PALOU AVE & NEWHALL ST,37.735028,-122.392657
PALOU AVE & PHELPS ST,37.7361,-122.394535
PALOU AVE & PHELPS ST,37.7361,-122.39481
PALOU AVE & QUINT ST,37.737163,-122.396367
PALOU AVE & QUINT ST,37.737216,-122.396722
PALOU AVE & RANKIN ST,37.73821,-122.39824
PALOU AVE & RANKIN ST,37.73825,-122.39853
PARNASSUS AVE & 4TH AVE,37.762727,-122.46074
PARNASSUS AVE & 4TH AVE,37.762656,-122.460511
500 PARNASSUS AVE,37.763308,-122.458746
513 PARNASSUS AVE,37.763308,-122.458173
PARNASSUS AVE & COLE ST,37.764905,-122.450083
PARNASSUS AVE & COLE ST,37.764789,-122.449854
PARNASSUS AVE & HILLWAY AVE,37.763807,-122.45697
PARNASSUS AVE & HILLWAY AVE,37.763718,-122.456741
PARNASSUS AVE & SHRADER ST,37.764771,-122.451103
PARNASSUS AVE & SHRADER ST,37.764602,-122.451298
PARNASSUS AVE & STANYAN ST,37.764548,-122.452879
PARNASSUS AVE & STANYAN ST,37.764432,-122.45265
PARNASSUS AVE & WILLARD ST,37.764352,-122.454529
PARNASSUS AVE & WILLARD ST,37.764236,-122.4543
PAUL AVE & BAY SHORE BLVD,37.723647,-122.400591
PAUL AVE & CARR ST,37.722485,-122.396343
PAUL AVE & CRANE ST,37.723289,-122.39908
PAUL AVE & GOULD ST,37.723012,-122.397946
PAUL AVE & GOULD ST,37.722726,-122.397385
PAUL AVE & SAN BRUNO AVE,37.723879,-122.401576
PAUL AVE & WHEAT ST,37.723397,-122.400202
PERSIA AVE & ATHENS ST,37.720139,-122.429501
PERSIA AVE & ATHENS ST,37.720112,-122.429467
PERSIA AVE & BRAZIL AVE,37.717782,-122.422504
PERSIA AVE & BRAZIL AVE,37.717791,-122.422779
PERSIA AVE & MADRID ST,37.721638,-122.432673
PERSIA AVE & MADRID ST,37.721612,-122.432959
PERSIA AVE & MISSION ST,37.723147,-122.435845
PERSIA AVE & MISSION ST,37.722941,-122.435765
PERSIA AVE & MOSCOW ST,37.719728,-122.428676
PERSIA AVE & MOSCOW ST,37.719702,-122.428963
PERSIA AVE & NAPLES ST,37.72088,-122.43107
PERSIA AVE & NAPLES ST,37.720853,-122.431356
PERSIA AVE & PARIS ST,37.722406,-122.434276
PERSIA AVE & PARIS ST,37.722379,-122.434563
PERSIA AVE & PRAGUE ST,37.718961,-122.427062
PERSIA AVE & PRAGUE ST,37.718934,-122.427348
PHELAN AVE/CCSF (SOUTH ENTRANCE),37.7241,-122.45226
PHELAN AVE/CCSF (SOUTH ENTRANCE),37.72385,-122.45243
PHELAN AVE & JUDSON AVE,37.72762,-122.45229
PHELAN AVE & JUDSON AVE,37.727867,-122.452453
PHELAN LOOP,37.723629,-122.45267
PHELAN LOOP,37.72354,-122.452648
PHELAN AVE/CCSF (NORTH ENTRANCE),37.726038,-122.45227
PHELAN AVE/CCSF (NORTH ENTRANCE),37.725539,-122.45243
PHELPS ST & CARROLL AVE,37.7291,-122.40088
PHELPS ST & CARROLL AVE,37.72912,-122.40101
PHELPS ST & DONNER AVE,37.72847,-122.40144
PHELPS ST & EGBERT AVE,37.72808,-122.40193
PHELPS ST & JERROLD AVE,37.739757,-122.391267
PHELPS ST & MCKINNON AVE,37.73808,-122.392987
PHELPS ST & MCKINNON AVE,37.737866,-122.392964
PHELPS ST & OAKDALE AVE,37.73684,-122.394099
PHELPS ST & OAKDALE AVE,37.736635,-122.394088
PHELPS ST & PALOU AVE,37.736216,-122.394672
PHELPS ST & WILLIAMS AVE,37.73019,-122.39988
PINE ST & BATTERY ST,37.792288,-122.400088
PINE ST & DAVIS ST,37.79254,-122.39772
PINE ST & FRONT ST,37.792484,-122.398518
PINE ST & MONTGOMERY ST,37.791941,-122.402542
PARK HILL AVE & BUENA VISTA EAST,37.76805,-122.43927
PARK PRESIDIO BLVD & BALBOA ST,37.776948,-122.471975
PARK PRESIDIO BLVD & BALBOA ST,37.77648,-122.47214
PARK PRESIDIO & CALIFORNIA STREET,37.784336,-122.472642
PARK PRESIDIO BLVD & CALIFORNIA ST,37.784497,-122.472528
PARK PRESIDIO BLVD & FULTON ST,37.773219,-122.471653
PARK PRESIDIO BLVD & FULTON ST,37.77327,-122.47191
PARK PRESIDIO BLVD & GEARY BLVD,37.780571,-122.472412
PARK PRESIDIO BLVD & GEARY BLVD,37.780776,-122.472217
PLYMOUTH AVE & BROAD ST,37.71334,-122.45601
GILMAN AVE & BILL WALSH WAY,37.717502,-122.38699
PLYMOUTH AVE & FARALLONES ST,37.71416,-122.45612
PLYMOUTH AVE & FARALLONES ST,37.71397,-122.45605
PLYMOUTH AVE & GRAFTON AVE,37.719881,-122.456015
PLYMOUTH AVE & GRAFTON AVE,37.720113,-122.456221
PLYMOUTH AVE & HOLLOWAY AVE,37.721934,-122.456232
PLYMOUTH AVE & HOLLOWAY AVE,37.721764,-122.456038
PLYMOUTH AVE & LAKEVIEW AVE,37.71817,-122.45606
PLYMOUTH AVE & LAKEVIEW AVE,37.718454,-122.456209
PLYMOUTH AVE & LOBOS ST,37.71501,-122.45613
PLYMOUTH AVE & LOBOS ST,37.71484,-122.45605
PLYMOUTH AVE & MANGELS AVE,37.73209,-122.45765
PLYMOUTH AVE & MANGELS AVE,37.732239,-122.457768
PLYMOUTH AVE & MINERVA ST,37.71598,-122.45605
PLYMOUTH AVE & MINERVA ST,37.71586,-122.45612
PLYMOUTH AVE & MONTANA ST,37.71655,-122.45605
PLYMOUTH AVE & MONTANA ST,37.71643,-122.45613
PLYMOUTH AVE & MONTEREY BLVD,37.73111,-122.45753
PLYMOUTH AVE & OCEAN AVE,37.723772,-122.456049
PLYMOUTH AVE & OCEAN AVE,37.723638,-122.456233
PLYMOUTH AVE & SAGAMORE ST,37.7117,-122.45599
PLYMOUTH AVE & SAGAMORE ST,37.71155,-122.45608
PLYMOUTH AVE & THRIFT ST,37.71757,-122.45614
PLYMOUTH AVE & THRIFT ST,37.71773,-122.45607
PLYMOUTH AVE & YERBA BUENA AVE,37.73261,-122.45851
PANORAMA DR & DELLBROOK AVE,37.753457,-122.452626
PANORAMA DR & STARVIEW WAY,37.749264,-122.45203
POLK ST & BROADWAY,37.796185,-122.421731
POLK ST & BROADWAY,37.795676,-122.421812
POLK ST & CALIFORNIA ST,37.790822,-122.420644
POLK ST & CALIFORNIA ST,37.790644,-122.420793
POLK ST & FRANCISCO ST,37.803653,-122.423231
POLK ST & FRANCISCO ST,37.803475,-122.42338
POLK ST & GREEN ST,37.797737,-122.42204
POLK ST & LOMBARD ST,37.801628,-122.423014
POLK ST & LOMBARD ST,37.801476,-122.422796
POLK ST & NORTH POINT ST,37.805018,-122.4237
POLK ST & O'FARRELL ST,37.785022,-122.419661
POLK ST & PACIFIC AVE,37.795275,-122.421537
POLK ST & PINE ST,37.789537,-122.420381
POLK ST & PINE ST,37.789359,-122.42053
POLK ST & POST ST,37.786914,-122.419889
POLK ST & POST ST,37.786566,-122.419969
POLK ST & SACRAMENTO ST,37.791741,-122.420827
POLK ST & SACRAMENTO ST,37.791929,-122.421057
POLK ST & SUTTER ST,37.788002,-122.420072
POLK ST & SUTTER ST,37.787824,-122.420221
POLK ST & UNION ST,37.799004,-122.422292
POLK ST & UNION ST,37.798826,-122.422441
POLK ST & VALLEJO ST,37.796961,-122.422075
POLK ST & WASHINGTON ST,37.793499,-122.421193
POLK ST & WASHINGTON ST,37.793695,-122.421411
6 PORTOLA DR,37.749951,-122.443483
120 PORTOLA DR,37.74897,-122.44396
PORTOLA DR & BURNETT AVE,37.747033,-122.44487
PORTOLA DR & CLARENDON AVE,37.73955,-122.46527
PORTOLA DR & CLIPPER ST,37.74715,-122.4442
PORTOLA DR & DEL SUR AVE,37.741974,-122.455776
PORTOLA DR & DORCHESTER WAY,37.7401,-122.46344
PORTOLA DR & GLENVIEW DR,37.746462,-122.447917
POST ST & LARKIN ST,37.78705,-122.41772
POST ST & LEAVENWORTH ST,37.78745,-122.41459
POST ST & LAGUNA ST,37.785774,-122.427675
POST ST & MONTGOMERY ST,37.78901,-122.40238
POST ST & OCTAVIA ST,37.785906,-122.426654
POST ST & POLK ST,37.7868,-122.41956
POST ST & POWELL ST,37.7883,-122.40793
POST ST & TAYLOR ST,37.78788,-122.41132
POST ST & VAN NESS AVE,37.786575,-122.421448
POTRERO AVE & 16TH ST,37.766343,-122.4082
POTRERO AVE & 16TH ST,37.766031,-122.407474
POTRERO AVE & 16TH ST,37.765701,-122.407646
POTRERO AVE & 17TH ST,37.764622,-122.407418
POTRERO AVE & 17TH ST,37.764434,-122.407475
POTRERO AVE & 18TH ST,37.76185,-122.40705
POTRERO AVE & 18TH ST,37.76164,-122.40729
POTRERO AVE & 20TH ST,37.75962,-122.40684
POTRERO AVE & 20TH ST,37.75908,-122.40705
POTRERO AVE & 21ST ST,37.75749,-122.4069
POTRERO AVE & 22ND ST,37.75719,-122.4066
POTRERO AVE & 22ND ST,37.75588,-122.40675
POTRERO AVE & 23RD ST,37.75399,-122.40657
POTRERO AVE & 24TH ST,37.753111,-122.406336
POTRERO AVE & 24TH ST,37.752942,-122.406393
POTRERO AVE & 25TH ST,37.75164,-122.40608
POTRERO AVE & 25TH ST,37.751264,-122.406337
POTRERO AVE & ALAMEDA ST,37.768256,-122.407667
POTRERO AVE & ALAMEDA ST,37.76844,-122.40792
POTRERO AVE & ALAMEDA ST,37.76826,-122.40766
POWELL ST & BAY ST,37.805738,-122.411833
POWELL ST & BEACH ST,37.808031,-122.412508
POWELL ST & BUSH ST,37.790158,-122.408711
POWELL ST & BUSH ST,37.790141,-122.408871
POWELL ST & CALIFORNIA ST,37.7923,-122.409145
POWELL ST & CALIFORNIA ST,37.792211,-122.409294
POWELL ST & CLAY ST,37.793755,-122.409465
POWELL ST & CLAY ST,37.793835,-122.409626
POWELL ST & ELLIS ST,37.785376,-122.407899
POWELL ST & FILBERT ST,37.801232,-122.411124
POWELL ST & FRANCISCO ST,37.804962,-122.411879
POWELL ST & FRANCISCO ST,37.80481,-122.41165
POWELL ST & GEARY BLVD,37.787464,-122.408322
POWELL ST & GEARY BLVD,37.787267,-122.408128
POWELL ST & JACKSON ST,37.79512,-122.409763
POWELL ST & LOMBARD ST,37.802945,-122.411272
POWELL ST & LOMBARD ST,37.802767,-122.411433
POWELL/MARKET,37.784457,-122.407636
POWELL ST & MARKET ST,37.784698,-122.407682
POWELL ST & MARKET ST,37.784635,-122.407785
POWELL ST & NORTH POINT ST,37.806666,-122.412038
POWELL ST & NORTH POINT ST,37.806497,-122.412176
POWELL ST & O'FARRELL ST,37.786509,-122.408139
POWELL ST & O'FARRELL ST,37.786322,-122.407933
POWELL ST & PINE ST,37.791095,-122.408905
POWELL ST & PINE ST,37.791078,-122.409066
POWELL ST & POST ST,37.788392,-122.408505
POWELL ST & POST ST,37.788195,-122.408299
POWELL ST & SACRAMENTO ST,37.79288,-122.409259
POWELL ST & SACRAMENTO ST,37.79296,-122.409443
POWELL ST & SUTTER ST,37.789132,-122.408493
POWELL ST & SUTTER ST,37.789061,-122.408642
POWELL ST & WASHINGTON ST,37.794638,-122.409637
PRAGUE ST & BRAZIL AVE,37.7204,-122.42605
PRAGUE ST & BRAZIL AVE,37.72041,-122.42617
PRAGUE ST & CORDOVA AVE,37.710164,-122.435069
PRAGUE ST & DRAKE ST,37.709968,-122.436798
PRAGUE ST & PERSIA AVE,37.71903,-122.42718
PRAGUE ST & PERSIA AVE,37.71884,-122.42722
PRAGUE ST & RUSSIA AVE,37.71756,-122.4282
PRAGUE ST & RUSSIA AVE,37.71748,-122.42835
PARKRIDGE DR & BURNETT AVE,37.75041,-122.44578
PARKRIDGE DR & CRESTLINE DR,37.752351,-122.446084
PRESIDIO AVE & CALIFORNIA ST,37.787381,-122.446736
PRESIDIO AVE & CALIFORNIA ST,37.787319,-122.446851
PRESIDIO AVE & CLAY ST,37.78918,-122.44726
PRESIDIO AVE & CLAY ST,37.78897,-122.44704
PRESIDIO AVE & GEARY BLVD,37.782706,-122.445796
PRESIDIO AVE & GEARY BLVD,37.78267,-122.44593
PRESIDIO AVE & JACKSON ST,37.790905,-122.447607
PRESIDIO AVE & JACKSON ST,37.79071,-122.4474
PRESIDIO AVE & PINE ST,37.786239,-122.44653
PRESIDIO AVE & PINE ST,37.786328,-122.446759
PRESIDIO AVE & SUTTER ST,37.784535,-122.446197
PRESIDIO AVE & SUTTER ST,37.784392,-122.446289
PRESIDIO BLVD & BARNARD RD,37.79817,-122.45499
PRESIDIO BLVD & BARNARD RD,37.798249,-122.455094
PRESIDIO BLVD & FUNSTON AVE,37.7984,-122.456298
PRESIDIO BLVD & LINCOLN BLVD,37.79907,-122.452652
PRESIDIO BLVD & LETTERMAN DR,37.799043,-122.452537
PRESIDIO BLVD & LETTERMAN DR,37.799105,-122.452904
PRESIDIO BLVD & SIMONDS LOOP,37.796482,-122.451517
PRESIDIO BLVD & SUMNER AVE,37.796705,-122.4517
902 POINT LOBOS AVE,37.779102,-122.512976
POINT LOBOS AVE & 42ND AVE,37.779651,-122.502855
POINT LOBOS AVE & 42ND AVE,37.779553,-122.503073
POINT LOBOS AVE & 44TH AVE,37.779837,-122.50501
PORTOLA DR & GLENVIEW DR,37.74636,-122.44764
PORTOLA DR & LAGUNA HONDA BLVD,37.74324,-122.4552
PORTOLA DR & LAGUNA HONDA BLVD,37.74287,-122.45524
PORTOLA DR/MCATEER HIGH SCHOOL,37.74593,-122.44957
PORTOLA DR & SAN PABLO AVE,37.7404,-122.46107
PORTOLA DR & SAN PABLO AVE,37.74023,-122.46083
PORTOLA DR & REX AVE,37.740885,-122.457517
POTRERO AVE/SF GENERAL HOSPITAL,37.755413,-122.406472
PORTOLA DR & SAN LORENZO AVE,37.73993,-122.46368
PORTOLA DR & TERESITA BLVD,37.74532,-122.4519
PORTOLA DR & WAITHMAN WAY,37.741626,-122.456521
PORTOLA DR & WOODSIDE AVE,37.74533,-122.45238
POST ST & GOUGH ST,37.786174,-122.424761
POST ST & GRANT AVE,37.78855,-122.40599
POST ST & HYDE ST,37.78724,-122.41626
POST ST & JONES ST,37.78765,-122.41295
POINT LOBOS AVE & 44TH AVE,37.779739,-122.505228
POINT LOBOS AVE & 46TH AVE,37.780041,-122.50744
POINT LOBOS AVE & 46TH AVE,37.779916,-122.507394
POINT LOBOS AVE & 47TH AVE,37.77999,-122.50847
POINT LOBOS AVE & 48TH AVE,37.779773,-122.509595
POINT LOBOS AVE & EL CAMINO DEL MAR,37.779888,-122.509905
POINT LOBOS AVE & MERRIE WAY,37.779031,-122.512047
QUINTARA ST & 12TH AVE,37.749039,-122.468369
QUINTARA ST & 12TH AVE,37.74887,-122.468563
QUINTARA ST & 16TH AVE,37.74872,-122.47298
QUINTARA ST & 17TH AVE,37.748806,-122.474086
QUINTARA ST & 17TH AVE,37.74867,-122.47408
QUINTARA ST & 19TH AVE,37.74871,-122.47584
QUINTARA ST & 19TH AVE,37.74858,-122.47622
QUINTARA ST & 22ND AVE,37.74855,-122.47917
QUINTARA ST & 22ND AVE,37.74845,-122.47943
QUINTARA ST & 24TH AVE,37.74846,-122.48131
QUINTARA ST & 24TH AVE,37.74836,-122.48157
QUINTARA ST & 26TH AVE,37.74838,-122.48345
QUINTARA ST & 26TH AVE,37.748277,-122.483469
QUINTARA ST & 27TH AVE,37.74832,-122.48458
QUINTARA ST & 27TH AVE,37.74822,-122.48477
QUINTARA ST & 28TH AVE,37.74827,-122.4856
QUINTARA ST & 28TH AVE,37.74816,-122.48586
QUINTARA ST & 29TH AVE,37.74822,-122.48666
QUINTARA ST & 29TH AVE,37.74812,-122.48692
QUINTARA ST & 31ST AVE,37.74814,-122.48881
QUINTARA ST & 31ST AVE,37.748,-122.48905
QUINTARA ST & 33RD AVE,37.74805,-122.49095
QUINTARA ST & 33RD AVE,37.74791,-122.49121
QUINTARA ST & 35TH AVE,37.74796,-122.4931
QUINTARA ST & 35TH AVE,37.74783,-122.49334
QUINTARA ST & 36TH AVE,37.747765,-122.494399
QUINTARA ST & 39TH AVE,37.74763,-122.49763
QUINTARA ST & 41ST AVE,37.74768,-122.49952
QUINTARA ST & 41ST AVE,37.74754,-122.49981
QUINTARA ST & 43RD AVE,37.747575,-122.501938
QUINTARA ST & 44TH AVE,37.74742,-122.50304
QUINTARA ST & 46TH AVE,37.74743,-122.50487
QUINTARA ST & 48TH AVE,37.74734,-122.507
QUINTARA ST & CRAGMONT AVE,37.749093,-122.467681
QUINTARA ST & CRAGMONT AVE,37.748977,-122.467051
QUINTARA ST & FUNSTON AVE,37.748985,-122.469423
QUINTARA ST & FUNSTON AVE,37.748834,-122.46964
RANDOLPH ST & ARCH ST,37.714342,-122.466982
RANDOLPH ST & ARCH ST,37.714201,-122.467218
RANDOLPH ST & BRIGHT ST,37.714348,-122.463392
RANDOLPH ST & BRIGHT ST,37.71424,-122.46361
RANDOLPH ST & BYXBEE ST,37.714761,-122.470248
RANDALL ST & WHITNEY ST,37.7397,-122.42757
RAYMOND AVE & ALPHA ST,37.71257,-122.40515
ROBINSON ST/BLDG 152,37.72859,-122.36519
ROBINSON ST/BLDG 152,37.72876,-122.36559
RICHARDSON AVE & FRANCISCO ST,37.800408,-122.447447
RICHARDSON AVE & FRANCISCO ST,37.800328,-122.446954
LAGUNA HONDA HOSPITAL/E PARKNG LOT,37.7478,-122.45466
REDDY ST & THORNTON AVE,37.73098,-122.39504
REDDY ST & WILLIAMS AVE,37.72979,-122.3954
176 RHODE ISLAND ST,37.75617,-122.401842
RHODE ISLAND ST & 15TH ST,37.767466,-122.402912
RHODE ISLAND ST & 15TH ST,37.767315,-122.402729
RHODE ISLAND ST & 16TH ST,37.766324,-122.402627
RHODE ISLAND ST & 16TH ST,37.766164,-122.402799
RHODE ISLAND ST & 17TH ST,37.76487,-122.402673
RHODE ISLAND ST & 18TH ST,37.761988,-122.4024
RHODE ISLAND ST & 19TH ST,37.760953,-122.402298
RHODE ISLAND ST & 20TH ST,37.75959,-122.40201
RHODE ISLAND ST & 20TH ST,37.759436,-122.402161
RHODE ISLAND ST & 22ND ST,37.756884,-122.401911
RHODE ISLAND ST & 23RD ST,37.754332,-122.401672
RHODE ISLAND ST & 24TH ST,37.753386,-122.401569
RHODE ISLAND ST & 25TH ST,37.75211,-122.401467
RHODE ISLAND ST & 26TH ST,37.750727,-122.401342
RHODE ISLAND ST & ALAMEDA ST,37.768742,-122.403038
RHODE ISLAND ST & ALAMEDA ST,37.768573,-122.402843
RHODE ISLAND ST & MARIPOSA ST,37.763264,-122.402525
RHODE ISLAND ST & SOUTHERN HEIGHTS AVE,37.758499,-122.40207
RICHLAND AVE & ANDOVER ST,37.73564,-122.41701
RICHLAND AVE & MISSION ST,37.73621,-122.42433
RICHLAND AVE & MURRAY ST,37.73579,-122.42006
RIPLEY ST & ALABAMA ST,37.744368,-122.410465
RIPLEY ST & ALABAMA ST,37.74428,-122.41051
RIPLEY ST & FOLSOM ST,37.74418,-122.41315
RIPLEY ST & FOLSOM ST,37.74414,-122.41301
ROUSSEAU ST & CAYUGA AVE,37.731399,-122.429647
RIGHT OF WAY/18TH ST,37.761192,-122.428184
RIGHT OF WAY/20TH ST,37.758264,-122.427924
RIGHT OF WAY/20TH ST,37.758229,-122.427795
RIGHT OF WAY/21ST ST,37.756643,-122.426922
RIGHT OF WAY/21ST ST,37.756436,-122.426822
RIGHT OF WAY/22ND ST,37.754607,-122.42775
RIGHT OF WAY/EUCALYPTUS DR,37.73119,-122.47435
RIGHT OF WAY/EUCALYPTUS DR,37.730987,-122.474366
RIGHT OF WAY/LIBERTY ST,37.757451,-122.426999
RIGHT OF WAY/LIBERTY ST,37.757239,-122.426867
RIGHT OF WAY/OCEAN AVE,37.732022,-122.473719
RIGHT OF WAY/OCEAN AVE,37.731808,-122.473815
WEST PORTAL AVE & SLOAT BLVD,37.734298,-122.47189
WEST PORTAL AVE & SLOAT BLVD,37.734299,-122.471956
REPOSA WAY & MYRA WAY,37.74018,-122.45048
REPOSA WAY & MYRA WAY,37.740198,-122.450609
REPOSA WAY & TERESITA BLVD,37.740823,-122.449361
414 ROOSEVELT WAY,37.764495,-122.443299
415 ROOSEVELT WAY,37.764495,-122.443138
ROOSEVELT WAY & 14TH ST,37.767162,-122.437225
ROOSEVELT WAY & 15TH ST,37.766493,-122.439505
ROOSEVELT WAY & 17TH ST,37.76197,-122.445373
ROOSEVELT WAY & 17TH ST,37.761952,-122.445213
ROOSEVELT WAY & CLIFFORD TER,37.76373,-122.44291
ROOSEVELT WAY & CLIFFORD TER,37.76373,-122.44301
ROOSEVELT WAY & LOWER TER,37.76342,-122.4437
ROOSEVELT WAY & LOWER TER,37.763237,-122.443792
ROOSEVELT WAY & MUSEUM WAY,37.76536,-122.44102
RUSSIA AVE & MOSCOW ST,37.71814,-122.42985
RUSSIA AVE & MOSCOW ST,37.71817,-122.43012
RUTLAND ST & LELAND AVE,37.712451,-122.407389
RUTLAND ST & SUNNYDALE AVE,37.709944,-122.408696
RIVERA ST & 37TH AVE,37.74585,-122.49536
RIVERA ST & 46TH AVE,37.74543,-122.50504
RIVERA ST & 48TH AVE,37.74535,-122.5067
REVERE AVE & 3RD ST,37.73241,-122.39135
REVERE AVE & 3RD ST,37.7322,-122.39123
REVERE AVE & INGALLS ST,37.7285,-122.38469
REVERE AVE & JENNINGS ST,37.72953,-122.3863
REVERE AVE & JENNINGS ST,37.72956,-122.38656
REVERE AVE & LANE ST,37.73165,-122.39004
REVERE AVE & LANE ST,37.73169,-122.39029
SAN JOSE AVE & BROAD ST,37.71331,-122.45344
SAN JOSE AVE & BROAD ST,37.7133,-122.45315
SAN JOSE AVE & FARALLONES ST,37.714153,-122.452148
SAN JOSE AVE & FARALLONES ST,37.713952,-122.452279
SAN JOSE AVE & FARALLONES ST,37.71407,-122.45208
SAN JOSE AVE & GENEVA AVE,37.720827,-122.446474
SAN JOSE AVE & GENEVA AVE,37.720467,-122.446695
SAN JOSE AVE & GENEVA AVE,37.720007,-122.447184
SAN JOSE AVE & GENEVA AVE,37.720685,-122.446772
SAN JOSE AVE & HAVELOCK ST,37.72683,-122.44163
SAN JOSE AVE & LAKEVIEW AVE,37.71626,-122.450334
SAN JOSE AVE & LAKEVIEW AVE,37.716083,-122.450435
SAN JOSE AVE & MT VERNON AVE,37.718516,-122.448662
SAN JOSE AVE & MT VERNON AVE,37.718284,-122.448593
SAN JOSE AVE & NIAGRA AVE,37.719507,-122.447459
SAN JOSE AVE & NIAGRA AVE,37.71969,-122.44754
SAN JOSE AVE & NIAGRA AVE,37.719395,-122.447611
SAN JOSE AVE & NANTUCKET AVE,37.72774,-122.44101
SAN JOSE AVE & OCEAN AVE,37.72322,-122.44441
SAN JOSE AVE & OCEAN AVE,37.723085,-122.444699
SAN JOSE AVE & OCEAN AVE,37.722862,-122.44479
SAN JOSE AVE & OCEAN AVE,37.722933,-122.444894
SAN JOSE AVE & RANDALL ST,37.739741,-122.424157
SAN JOSE AVE & RANDOLPH ST,37.73973,-122.42402
SAN JOSE AVE & RANDOLPH ST,37.73956,-122.42442
SAN JOSE AVE & RANDALL ST,37.739385,-122.42432
SAN JOSE AVE & SAN JUAN AVE,37.72715,-122.4412
SAN JOSE AVE & SADOWA ST,37.71322,-122.45593
SAN JOSE AVE & SICKLES AVE,37.7112,-122.455945
SAN JOSE AVE & SANTA ROSA AVE,37.728991,-122.439922
SAN JOSE AVE & SANTA ROSA AVE,37.728996,-122.440016
SAN JOSE AVE & SANTA YNEZ AVE,37.72597,-122.44211
SAN JOSE AVE & SANTA YNEZ AVE,37.725877,-122.442359
SAN JOSE AVE & SANTA YNEZ AVE,37.725681,-122.442442
SAN JOSE AVE & SANTA YNEZ AVE,37.72575,-122.44252
SACRAMENTO ST & BATTERY ST,37.79418,-122.400282
SACRAMENTO ST & BUCHANAN ST,37.790316,-122.430617
SACRAMENTO ST & BUCHANAN ST,37.790194,-122.430855
SACRAMENTO ST & CHERRY ST,37.786908,-122.45656
SACRAMENTO ST & DAVIS ST,37.7945,-122.39761
SACRAMENTO ST & FILLMORE ST,37.789861,-122.434114
SACRAMENTO ST & FILLMORE ST,37.789816,-122.433988
SACRAMENTO ST & FRANKLIN ST,37.79115,-122.424037
SACRAMENTO ST & GOUGH ST,37.790887,-122.426132
SACRAMENTO ST & GRANT AVE,37.793411,-122.406306
SACRAMENTO ST & HYDE ST,37.79197,-122.417445
SACRAMENTO ST & JONES ST,37.792396,-122.414161
SACRAMENTO ST & KEARNY ST,37.793575,-122.404846
SACRAMENTO ST & LARKIN ST,37.791721,-122.419531
SACRAMENTO ST & LEAVENWORTH ST,37.792183,-122.415755
SACRAMENTO ST & LAGUNA ST,37.790526,-122.42896
SACRAMENTO ST & LAGUNA ST,37.79036,-122.429185
SACRAMENTO ST & MONTGOMERY ST,37.793842,-122.403068
